"","Magnitude","dTFI uncorrected p-value","dTFI normalized scores","dTFI FDR","log FC","limma -logp"
"SP2",0.0176095636277483,0.59,0.668611170965679,0.74375,0.0454646895750286,7.01021540698734
"KLF5",0.0112673397438647,0.595,0.689440213695477,0.74375,-0.308200685225277,11.3865745459467
"FEV",0.00559800982615915,0.605,0.673486786260779,0.749786324786325,0.0337013362000501,1.05069734065218
"RORA",0.00461797140647197,0.625,0.581927442590127,0.768008474576271,-0.0689174227414673,7.25216742944888
"JUND",0.00574587836179375,0.645,0.744910731164719,0.785924369747899,-0.00311265987081617,0.568845760767158
"SOX2",0.00689111504608458,0.655,0.768072810993288,0.791458333333333,-0.00233776223152653,0.0229581494042277
"MYOG",0.00300274515057504,0.68,0.610795441524607,0.805555555555555,0.00843324486558942,0.230548363680098
"FLI1",0.00440230627892089,0.69,0.739413177724224,0.805555555555555,-0.115337250201023,10.2061798009405
"ETS1",0.0032843232147479,0.695,0.656592740583455,0.805555555555555,0.000466286256171313,0.044363358873003
"FOXO3",0.00548180857536692,0.695,0.650928905276959,0.805555555555555,-0.00901723313091624,0.247841482777617
"HNF4G",0.0031137990413625,0.695,0.609495550575641,0.805555555555555,0.0345907679598178,1.08318029764924
"NFKB1",0.00428076993171281,0.7,0.830155280465976,0.805555555555555,0.00771179143946787,1.07965014006723
"CREB1",0.00528352561139245,0.715,0.681473281676705,0.816338582677165,-0.0132280907216774,1.40929519739902
"CEBPB",0.00595779696094041,0.73,0.654089143056913,0.826953125,0.018463864854866,4.45249259386202
"PRDM1",0.0040737054979002,0.75,0.89133543661283,0.840340909090909,-0.0281538482916289,0.639808164256893
"EHF",0.00346734612577602,0.755,0.65656907310225,0.840340909090909,0.063191704444748,1.9158837356003
"NFE2L2",0.00444632041586313,0.76,0.675619278112225,0.840340909090909,-0.00832664284138078,0.960296109174755
"SRY",0.0138682321392732,0.765,0.89632858582226,0.840340909090909,0.0132154585123556,0.599756145239146
"MEIS1",0.00333571081451957,0.78,0.693920241377249,0.844029850746269,-0.0094884620997778,0.896665997966883
"SREBF2",0.00514529102367472,0.78,0.900278953500438,0.844029850746269,-0.0187383556162586,0.919579997597431
"NR2F1",0.00374078275593122,0.85,0.710995922937251,0.912962962962963,-0.0354272797125549,4.58274541787468
"YY1",0.00433382574111459,0.86,0.977907660397679,0.916911764705882,0.00753982466401812,1.38308527456504
"SOX6",0.00562849517633565,0.885,0.912202848623636,0.926964285714286,-0.174900787456498,10.5137323732775
"SRF",0.00650334255766424,0.885,0.770456584329408,0.926964285714286,0.0170078648052888,1.94002486260665
"ZNF263",0.0151661499883729,0.89,0.957441836176324,0.926964285714286,0.0103339077727215,1.68245200341423
"FOXQ1",0.0106712237607573,0.895,0.827655287841774,0.926964285714286,0.011902799166489,0.627356257770384
"IRF1",0.00343475782484886,0.93,0.793257954026469,0.954753521126761,-0.0381714448912892,4.65162194608971
"ELF5",0.00465830024078463,0.935,0.815664366508043,0.954753521126761,0.0896755344119095,5.99987597916304
"FOXD1",0.00958595321464971,0.95,0.945257561184554,0.961631944444444,-0.0546331625097032,1.03491267181222
"FOXP2",0.00695928970049579,0.955,0.960839587966751,0.961631944444444,-0.0633569533667007,2.8849651466732
"HLF",0.010702268436971,1,0.866903907846742,1,-0.0278052522521581,2.09229360705862
